PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Cheng, L; Wang, SH; Chen, QC; Liao, XM				Cheng, Liang; Wang, Shao-Hui; Chen, Qi-Cai; Liao, Xiao-Mei			Moderate noise induced cognition impairment of mice and its underlying mechanisms	PHYSIOLOGY & BEHAVIOR			English	Article						Moderate noise; Learning and memory; Oxidative stress; Tau phosphorylation; Auditory response property	AUDITORY WORKING-MEMORY; INDUCED HEARING-LOSS; INFERIOR COLLICULUS; ALZHEIMERS-DISEASE; OXIDATIVE STRESS; NERVOUS-SYSTEM; SPATIAL MEMORY; RATS; EXPOSURE; TAU	Noise pollution is recognized as a serious human health problem in modern society. The aim of the present study was to explore the effects of moderate-intensity white noise exposure on learning and memory of mice, and the underlying mechanisms. The learning and memory ability of mice were evaluated by water maze and step-down inhibitory avoidance experiments respectively, following 1, 3, and 6 weeks noise exposure (80 dB SPL, 2 h/day). To explore potential mechanisms, we determined levels of oxidative stress in the inferior colliculus (IC), auditory cortex (AC), and hippocampus (the structures comprising the critical encephalic region associated with the acoustic lemniscal ascending pathway), the phosphorylation of microtubule-associated protein tau in the hippocampus (important role in learning and memory), and the basic auditory response properties of neurons in the IC. Moderate-intensity noise exposure impaired the learning and memory ability of mice in both water maze and step-down inhibitory avoidance experiments, and the longer the noise exposure time the greater the impairment. At 6 weeks after noise exposure, there was also evidence of oxidative damage in the IC, AC, and hippocampus, hyperphosphorylated tau protein in the hippocampus, and significant changes in the auditory response properties of neurons in the IC. These data results suggest that moderate-intensity noise can progressively impair the learning and memory ability of mice, which may result from peroxidative damage, tau hyperphosphorylation, and auditory coding alteration. (C) 2011 Elsevier Inc. All rights reserved.	[Liao, Xiao-Mei] Cent China Normal Univ, Coll Life Sci, Wuhan 430079, Hubei, Peoples R China; Cent China Normal Univ, Hubei Key Lab Genet Regulat & Integrat Biol, Wuhan 430079, Hubei, Peoples R China	Liao, XM (reprint author), Cent China Normal Univ, Coll Life Sci, Wuhan 430079, Hubei, Peoples R China.	liaodebox2003@yahoo.com.cn			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [30700208, 30800329]; Wuhan Chenguang Project for Youth Scholar [200850731362]; CCNU [091301009]	This work is supported by National Natural Science Foundation of China (No. 30700208 and No. 30800329), Wuhan Chenguang Project for Youth Scholar (No. 200850731362), and CCNU Project (No. 091301009).		46	61	66	2	28	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0031-9384			PHYSIOL BEHAV	Physiol. Behav.	OCT 24	2011	104	5					981	988		10.1016/j.physbeh.2011.06.018			8	Psychology, Biological; Behavioral Sciences	Psychology; Behavioral Sciences	837MP	WOS:000296208200045	21726571				2020-06-27	
J	Deng, WB; Li, W; Cai, X; Wang, QPA				Deng, Weibing; Li, Wei; Cai, Xu; Wang, Qiuping A.			Self-similarity and network perspective of the Chinese fund market	PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS			English	Article						Self-similarity; Scaling; Network; Double power-law; Topology	FINANCIAL MARKET; HURST EXPONENT; ECONOMIC NETWORKS; EXCHANGE MARKET; STOCK MARKETS; LONG; SCALE; TIME; INFORMATION; BEHAVIOR	By testing 88 different funds of the Chinese fund market (CFM), we find fractal behavior and long-range correlations in the return series, which are insensitive to the kind of funds. Meanwhile, a power-law relationship between the deviation D of prices and the Hurst exponent H has been obtained, which may be useful for predicting the price time series. In addition, with funds being viewed as nodes, and the connections among the funds being determined by the cross-correlation coefficients, using a winner-takes-all approach, we investigate the topological properties of the fund network. Our analysis reveals that, during different time periods, the cumulative degree distributions of the fund network all obey the double power-law format. Moreover, the small-world property is also found for the fund network. (C) 2011 Elsevier B.V. All rights reserved.	[Deng, Weibing; Wang, Qiuping A.] LUNAM Univ, ISMANS, Lab Phys Stat & Syst Complexes, F-72000 Le Mans, France; [Deng, Weibing; Li, Wei; Cai, Xu] Hua Zhong Cent China Normal Univ, Complex Sci Ctr, Wuhan 430079, Peoples R China; [Deng, Weibing; Li, Wei; Cai, Xu] Hua Zhong Cent China Normal Univ, Inst Particle Phys, Wuhan 430079, Peoples R China; [Deng, Weibing; Wang, Qiuping A.] Univ Maine, LPEC, LUNAM Univ, UMR CNRS 6087, F-72085 Le Mans, France; [Li, Wei] Max Planck Inst Math Sci, D-04103 Leipzig, Germany	Deng, WB (reprint author), LUNAM Univ, ISMANS, Lab Phys Stat & Syst Complexes, 44 Ave Bartholdi, F-72000 Le Mans, France.	dengwb@phy.ccnu.edu.cn			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [10647125, 10635020, 10975057, 10975062]; Programme of Introducing Talents of Discipline to Universities [B08033]; PHC CAI YUAN PEI Programme [6050, 2010008104]	This work was supported by the National Natural Science Foundation of China (Grant Nos. 10647125, 10635020, 10975057 and 10975062), the Programme of Introducing Talents of Discipline to Universities under Grant No. B08033, and the PHC CAI YUAN PEI Programme (LIU JIN OU [2010] No. 6050) under Grant No. 2010008104.		43	4	4	0	10	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0378-4371	1873-2119		PHYSICA A	Physica A	OCT 15	2011	390	21-22					3826	3834		10.1016/j.physa.2011.06.029			9	Physics, Multidisciplinary	Physics	825QL	WOS:000295297000022					2020-06-27	
J	Li, GX; Zhu, JP				Li, Gao-xiang; Zhu, Jia-pei			Ground-state cooling of a mechanical resonator coupled to two coupled quantum dots	JOURNAL OF PHYSICS B-ATOMIC MOLECULAR AND OPTICAL PHYSICS			English	Article							SINGLE-ELECTRON TRANSISTOR; TRAPPED IONS	We present a scheme for ground-state cooling of a mechanical resonator coupled to two coupled quantum dots forming an effective Lambda-type three-level structure and connected with two normal metal leads. Under certain conditions, the electron can be trapped in the lower one of the two dressed states produced by the interaction of the light field and the left dot with a two-level structure. The mechanical resonator is cooled by absorbing phonons when the electrons tunnel through the two coupled dots. Because the coupling resulting in the cooling (heating) processes is resonant (far-off-resonant), the cooling rate and the cooling efficiency are greatly improved, and the ground-state cooling can be achieved for realistic experimental parameters.	[Li, Gao-xiang; Zhu, Jia-pei] Huazhong Normal Univ, Dept Phys, Wuhan 430079, Peoples R China	Li, GX (reprint author), Huazhong Normal Univ, Dept Phys, Wuhan 430079, Peoples R China.	gaox@phy.ccnu.edu.cn			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [60878004, 11074087]; Ministry of Education [200805110002]; Natural Science Foundation of Hubei ProvinceNatural Science Foundation of Hubei Province [2010CDA075]; Nature Science Foundation of Wuhan City [201150530149]	This work is supported by the National Natural Science Foundation of China (grant nos 60878004 and 11074087), the Ministry of Education under project SRFDP (grant no 200805110002), the Natural Science Foundation of Hubei Province (grant no 2010CDA075) and the Nature Science Foundation of Wuhan City (grant no 201150530149).		50	11	11	0	7	IOP PUBLISHING LTD	BRISTOL	TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND	0953-4075	1361-6455		J PHYS B-AT MOL OPT	J. Phys. B-At. Mol. Opt. Phys.	OCT 14	2011	44	19							195502	10.1088/0953-4075/44/19/195502			10	Optics; Physics, Atomic, Molecular & Chemical	Optics; Physics	824QO	WOS:000295217300032					2020-06-27	
J	Wang, WJ; Zhang, LZ; An, TC; Li, GY; Yip, HY; Wong, PK				Wang, Wanjun; Zhang, Lizhi; An, Taicheng; Li, Guiying; Yip, Ho-Yin; Wong, Po-Keung			Comparative study of visible-light-driven photocatalytic mechanisms of dye decolorization and bacterial disinfection by B-Ni-codoped TiO2 microspheres: The role of different reactive species	APPLIED CATALYSIS B-ENVIRONMENTAL			English	Article						Photocatalysis; Dye decolorization; Bacterial disinfection; Partition system; Hydrogen peroxide	ESCHERICHIA-COLI; HYDROGEN-PEROXIDE; ORGANIC-COMPOUNDS; DEGRADATION; INACTIVATION; TRANSFORMATION; COMPOSITE; WATER	The controversy of mechanism still exists over whether photocatalytic decontamination proceeds via photon-generated h(+), e(-), (OH)-O-center dot, O-center dot(2)- or H2O2. This study aims to investigate the roles of these reactive charges and oxidative species in the photocatalytic dye decolorization and bacterial disinfection processes in the presence of a visible-light-driven (VLD) photocatalyst, B-Ni-codoped TiO2 microsphere, by employing various scavengers in the photocatalytic system and utilizing a novel partition system. Significant differences between VLD photocatalytic dye decolorization and bacterial disinfection are found. For photocatalytic dye decolorization, the reaction mainly occurs on the photocatalyst surface with the aid of surface-bounded reactive species (h(+), (OHs)-O-center dot and O-center dot(2)-), while bacterial cell can be inactivated by diffusing reactive oxidative species such as (OHb)-O-center dot and H2O2 without the direct contact with the photocatalyst. The diffusing H2O2 plays the most important role in the photocatalytic disinfection, which can be produced both by the coupling of "OHb in bulk solution and (OHs)-O-center dot on the surface of photocatalyst at the valence band. Furthermore, the O-center dot(2)- which is detected by using the electron spin resonance technique, is found to have direct function for the photocatalytic disinfection process. This study establishes a facile and versatile research methodology to investigate the VLD photocatalytic mechanism in different photocatalytic system. (C) 2011 Elsevier B.V. All rights reserved.	[Wang, Wanjun; Yip, Ho-Yin; Wong, Po-Keung] Chinese Univ Hong Kong, Sch Life Sci, Shatin, Hong Kong, Peoples R China; [Zhang, Lizhi] Cent China Normal Univ, Coll Chem, Minist Educ, Key Lab Pesticide & Chem Biol, Wuhan 430079, Peoples R China; [An, Taicheng; Li, Guiying] Chinese Acad Sci, Guangzhou Inst Geochem, State Key Lab Organ Geochem, Guangzhou 510640, Peoples R China	Wong, PK (reprint author), Chinese Univ Hong Kong, Sch Life Sci, Shatin, Hong Kong, Peoples R China.	pkwong@cuhk.edu.hk	An, Taicheng/F-5128-2013; Li, Guiying/I-1370-2014; Wong, Po Keung/G-9391-2011	An, Taicheng/0000-0001-6918-8070; Li, Guiying/0000-0002-6777-4786; Wong, Po Keung/0000-0003-3081-960X	Research Grant Council, Hong Kong SAR GovernmentHong Kong Research Grants Council [GRF 477610]; NSFCNational Natural Science Foundation of China [21073069, 91023010, 21077104]; Innovation Team of Hubei Province [2009CDA048]	The project was supported by a research grant (GRF 477610) from the Research Grant Council, Hong Kong SAR Government. to P.K. Wong, NSFC (21073069 and 91023010) and Program for Innovation Team of Hubei Province (Grant 2009CDA048) to L.Z. Zhang and NSFC (21077104) to G.Y. Li and T.C. An. We would like to thank (1) State Key Laboratory Breeding Base of Photocatalysis, Fuzhou University and (2) Key Laboratory of Photochemistry, Institute of Chemistry, Chinese Academy of Sciences for conducting ESR analyses for this study.		41	190	191	15	189	ELSEVIER	AMSTERDAM	RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS	0926-3373	1873-3883		APPL CATAL B-ENVIRON	Appl. Catal. B-Environ.	OCT 11	2011	108	1-2					108	116		10.1016/j.apcatb.2011.08.015			9	Chemistry, Physical; Engineering, Environmental; Engineering, Chemical	Chemistry; Engineering	835NY	WOS:000296044300014					2020-06-27	
J	Hu, ZQ; Ye, XZ; Song, XG; Lan, SM				Hu Zong-Qiu; Ye Xiao-Zhao; Song Xue-Gang; Lan She-Min			Hydrothermal Synthesis, Crystal Structure, Properties and Quantum Chemistry Study of Binuclear Zinc Complex with 2,6-Pyridinedicarboxylic Acid Radical and 2,2 '-Biimidazole Ligands	CHINESE JOURNAL OF INORGANIC CHEMISTRY			Chinese	Article						hydrothermal synthesis; crystal structure; 2,6-pyridinedicarboxylic acid; fluorescent property; quantum chemistry study	MOLECULAR-ORBITAL THEORY; EXTENDED STRUCTURES; BOND-ENERGY; COORDINATION; FRAMEWORKS; POLYMER; DESIGN; CHAINS; MN	A complex [Zn-2(dipic)(2)(biim)(H2O)(3)]center dot 2H(2)O (H(2)dipic=2,6-pyridinedicarboxylic acid, biim= 2,2'-biimidazole) have been hydrothermally synthesized and characterized by single-crystal X-ray diffraction analysis, IR and element analysis. The solid-state fluorescence emission spectra and thermal analysis of the complex were also studied. The theoretical studies of title complex as a structure unit were carried out at B3LYP/6-31G level with Guassian 03W program, and the atomic charges, natural bond-orbital analysis and bond energies were also discussed. CCDC: 759050.	[Hu Zong-Qiu; Ye Xiao-Zhao; Song Xue-Gang; Lan She-Min] Cent China Normal Univ, Coll Chem, Wuhan 430079, Peoples R China	Hu, ZQ (reprint author), Cent China Normal Univ, Coll Chem, Wuhan 430079, Peoples R China.	zqhu@mail.ccnu.edu.cn						32	4	6	0	7	CHINESE CHEMICAL SOC	BEIJING	C/O DEPT INT AFFAIRS, SECRETARY OF CHEM SOC, PO BOX 2709, BEIJING 100080, PEOPLES R CHINA	1001-4861			CHINESE J INORG CHEM	Chin. J. Inorg. Chem.	OCT 10	2011	27	10					1993	1998					6	Chemistry, Inorganic & Nuclear	Chemistry	833DU	WOS:000295862800017					2020-06-27	
J	Li, S; Zheng, R; Zhu, Y; Duan, CX				Li, Song; Zheng, Rui; Zhu, Yu; Duan, Chuanxi			Infrared diode laser spectroscopy of the Ne-D2O van der Waals complex: Strong Coriolis and angular-radial coupling	JOURNAL OF CHEMICAL PHYSICS			English	Article							POTENTIAL-ENERGY SURFACE; AB-INITIO; AR-H2O; ROTATION; VIBRATION; DYNAMICS; SPECTRUM; REGION; ARH2O; H2O	Four internal-rotation/vibration bands of the Ne-D2O complex have been measured in the nu(2) bend region of D2O using a tunable infrared diode laser spectrometer to probe a slit supersonic expansion. Three ortho bands are excited from the ground state Sigma(0(00)) to the Sigma and Pi(1(11), nu(2) = 1) internal rotor states and the n = 1, Sigma(0(00), nu(2) = 1) stretching-internal rotor combination state. Strong perturbations between the excited vibrational states are evident. The observed spectra are analyzed separately with a three-state J-dependent Coriolis plus J-independent angular-radial coupling model [M. J. Weida and D. J. Nesbitt, J. Chem. Phys. 106, 3078 (1997)] and a three-state Coriolis coupling model [R. C. Cohen and R. J. Saykally, J. Chem. Phys. 95, 7891 (1991)]. The former model works more successfully than the latter. Molecular constants for the ground and excited vibrational states of ortho Ne-20-D2O isotopomer as well as the Coriolis and angular-radial coupling constants are determined accurately. The van der Waals stretching frequency is estimated to be nu(s) = 24.85 cm(-1) in the ground state and decreases to about 20.8 cm(-1) upon vibrational excitation of the D2O bend. (C) 2011 American Institute of Physics. [doi:10.1063/1.3644776]	[Li, Song; Zheng, Rui; Zhu, Yu; Duan, Chuanxi] Cent China Normal Univ, Coll Phys Sci & Technol, Wuhan 430079, Peoples R China	Duan, CX (reprint author), Cent China Normal Univ, Coll Phys Sci & Technol, Wuhan 430079, Peoples R China.	cxduan@phy.ccnu.edu.cn	Duan, Chuanxi/B-2378-2014; li, song/G-1456-2011		Natural Science Foundation of Hubei ProvinceNatural Science Foundation of Hubei Province [2010CDA075]; CCNU from the colleges' basic research and operation of MOE [CCNU09A02012]	This work is partially supported by the Natural Science Foundation of Hubei Province (Grant No. 2010CDA075) and the self-determined research funds of CCNU from the colleges' basic research and operation of MOE (Grant No. CCNU09A02012). The authors thank Professor Martin Suhm for the loan of laser diodes.		30	20	20	0	9	AMER INST PHYSICS	MELVILLE	CIRCULATION & FULFILLMENT DIV, 2 HUNTINGTON QUADRANGLE, STE 1 N O 1, MELVILLE, NY 11747-4501 USA	0021-9606			J CHEM PHYS	J. Chem. Phys.	OCT 7	2011	135	13							134304	10.1063/1.3644776			7	Chemistry, Physical; Physics, Atomic, Molecular & Chemical	Chemistry; Physics	829ZH	WOS:000295625400031	21992302				2020-06-27	
J	Leng, YM; Zhang, Y; Chen, XX; Yi, C; Fan, BB; Wu, QX				Leng, Yamei; Zhang, Yu; Chen, Xiaoxia; Yi, Chao; Fan, Bingbing; Wu, Qiangxian			Hydrophobic Thermoplastic Starches Modified with Polyester-Based Polyurethane Microparticles: Effects of Various Diisocyanates	INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH			English	Article							RHEOLOGICAL PROPERTIES; BLENDS	It is critical to prepare ductile and hydrophobic modified starch material in an effective and environmentally friendly, way. In this work, polyurethane prepolymers (PUPs) with various isocyanates were synthesized and. mixed reactively with thermoplastic starches (TPS) in an intensive mixer to prepare modified TPS. The effects of the isocyanates on the structure and properties of the modified TPS were then investigated by using scanning electron microscope (ESEM); tensile tester, and contact angle meter. Results showed that mechanical properties of the modified TPS were improved with the increase in hydrophobicity of the isocyanate. 4,4'-Methylenedi-p-phenyl diisocyanate (MDI) was hydrophobic, the NCO groups in PUPs were not easily consumed by water when modified starch was prepared, leading to a significantly increased reaction of the NCO groups with As the amount of urethane bonds between starch and PUP increased, the compatibility between the two polymers was also improved, resulting in the improvement of tensile properties. Isocyanates played an important role in improving the compatibility between the starch and PUP and the properties of the modified TPS.	[Leng, Yamei; Zhang, Yu; Chen, Xiaoxia; Yi, Chao; Fan, Bingbing; Wu, Qiangxian] Huazhong Normal Univ, Coll Chem, Dept Polymer Sci, Green Polymer Lab, Wuhan 430079, Peoples R China	Wu, QX (reprint author), Huazhong Normal Univ, Coll Chem, Dept Polymer Sci, Green Polymer Lab, Wuhan 430079, Peoples R China.	greenpolymerlab@yahoo.com			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [50803024]	We appreciate the financial support from the National Natural Science Foundation of China under Grant No. 50803024.		30	15	15	2	40	AMER CHEMICAL SOC	WASHINGTON	1155 16TH ST, NW, WASHINGTON, DC 20036 USA	0888-5885			IND ENG CHEM RES	Ind. Eng. Chem. Res.	OCT 5	2011	50	19					11130	11135		10.1021/ie201133z			6	Engineering, Chemical	Engineering	824YB	WOS:000295237000029					2020-06-27	
J	Ren, QY; Tan, XS; He, HW				Ren Qingyun; Tan Xiaosong; He Hongwu			Efficient Synthesis of Fused Pyrimidine Derivatives with Biological Activity via Aza-Wittig Reaction	CURRENT ORGANIC SYNTHESIS			English	Article						Fused pyrimidine derivatives; synthesis; aza-Wittig reaction; pharmaceutical activity; herbicidal activity; fungicidal activity	TYROSINE KINASE INHIBITORS; GROWTH-FACTOR RECEPTOR; FACILE SYNTHESIS; CRYSTAL-STRUCTURE; ANTIINFLAMMATORY AGENTS; ANTIMICROBIAL ACTIVITY; FUNGICIDAL ACTIVITY; HERBICIDAL ACTIVITY; ANTITUMOR-ACTIVITY; ANALOGS	Pyrimidine derivatives have played an important role in the chemistry of biological systems. This review focuses on recent work of our studies on the synthesis and biological activity of fused pyrimidine derivatives including pyrido[4,3-d]pyrimidine-4(3H)-ones; 3,4-dihydro-pyrido[4,3-d]pyrimidine-8-carbonitriles; pyrazolo[3,4-b] pyrido[4,3-d]-pyrimidine-4-ones; thieno[3',2'-5,6] pyrido [4,3-d] pyrimidin-4(3H)-ones; 1,2,3-triazolo[4,5-d]pyrimidin-7-ones; 1,2,4-triazolo[1,5-a] pyrimidin-10(3H)-ones; thiazolo[4,5-d]pyrimidin-4(3H)-ones and pyrazolo[4',3':5,6]pyrano[2,3-d]pyrimidin-4(3H)-ones. The different approaches for the syntheses of these fused pyrimidine derivatives are described and reviewed. Parts of other researchers' most relevant work were also included in this review.	[Ren Qingyun; Tan Xiaosong; He Hongwu] Cent China Normal Univ, Coll Chem, Key Lab Pesticide & Chem Biol, Minist Educ, Wuhan 430079, Peoples R China	He, HW (reprint author), Cent China Normal Univ, Coll Chem, Key Lab Pesticide & Chem Biol, Minist Educ, Wuhan 430079, Peoples R China.	he1208@mail.ccnu.edu.cn	Ren, Qingyun/V-7260-2019		National Basic Research Program of ChinaNational Basic Research Program of China [2003CB114400, 2010CB126100]; National Natural Science Foundation of ChinaNational Natural Science Foundation of China [20772042]; PCSIRTProgram for Changjiang Scholars & Innovative Research Team in University (PCSIRT) [IRT0953]; Syngenta	The present work was supported by National Basic Research Program of China (No. 2003CB114400; 2010CB126100), National Natural Science Foundation of China (No. 20772042). The research was supported in part by the PCSIRT (No. IRT0953).; The correspondence author wishes to acknowledge Professor Ding, M.W. and Professor Gu, Y.C. for their co-operation. The author is very grateful to the students in author's group, including doctoral students: Wang, T.; Liu, J.C.; Mo, W.Y.; Liang, Y. and Master students: Cui, Z.P.; Liao, G.H.; Chen, H.L. They made major contributions to the synthesis of fused pyrimidine derivatives which are introduced in this article. The authors thank Syngenta for the fellowship to Ren, Q.Y. and Mo W.Y.		100	15	15	0	10	BENTHAM SCIENCE PUBL LTD	SHARJAH	EXECUTIVE STE Y-2, PO BOX 7917, SAIF ZONE, 1200 BR SHARJAH, U ARAB EMIRATES	1570-1794	1875-6271		CURR ORG SYNTH	Curr. Org. Synth.	OCT	2011	8	5					752	763					12	Chemistry, Organic	Chemistry	883DJ	WOS:000299612900008					2020-06-27	
J	Li, SX; Zhang, JH; Cao, SF; Han, R; Yuan, YZ; Yang, JK; Yan, YJ; Liu, DL				Li, Shuxiang; Zhang, Jianhua; Cao, Shufen; Han, Rui; Yuan, Yongze; Yang, Jiangke; Yan, Yunjun; Liu, Deli			Homology modeling, molecular docking and spectra assay studies of sterol 14 alpha-demethylase from Penicillium digitatum	BIOTECHNOLOGY LETTERS			English	Article						Binding spectra; Homology modeling; Molecular docking; Penicillium digitatum; Sterol 14 alpha-demethylase	LANOSTEROL 14-ALPHA-DEMETHYLASE; TRYPANOSOMA-CRUZI; STRUCTURAL BASIS; CYTOCHROME-P450; CYP51; INSIGHTS; BINDING; INHIBITION	Sterol 14 alpha-demethylase from Penicillium digitatum (PdCYP51) is a prime target of antifungal drugs for citrus disease in plants. To design novel antifungal compounds, a homology model of PdCYP51 was constructed using the recently reported crystal structure of human CYP51 as the template. Molecular docking was performed to investigate the interaction of four commercial fungicides with the modeled enzyme. The side chain of these compounds interplayed with PdCYP51 mainly through hydrophobic and van der Waals interactions. Biochemical spectra analysis of inhibitors combined with PdCYP51 are also compatible with the docking results. This is the first molecular modeling for PdCYP51 based on the eukaryotic crystal structure of CYP51. The structural information and binding site mapping of PdCYP51 for different inhibitors obtained from this study could aid in screening and designing new antifungal compounds targeting this enzyme.	[Li, Shuxiang; Zhang, Jianhua; Cao, Shufen; Han, Rui; Yuan, Yongze; Liu, Deli] Cent China Normal Univ, Hubei Key Lab Genet Regulat & Integrat Biol, Coll Life Sci, Wuhan 430079, Peoples R China; [Han, Rui] Qinghai Univ, Inst Hort, Qinghai Acad Agr & Forestry, Xining 810016, Peoples R China; [Yang, Jiangke; Yan, Yunjun] Huazhong Univ Sci & Technol, Coll Life Sci & Technol, Wuhan 430079, Peoples R China	Liu, DL (reprint author), Cent China Normal Univ, Hubei Key Lab Genet Regulat & Integrat Biol, Coll Life Sci, 152 Luo Yu Rd, Wuhan 430079, Peoples R China.	deliliu2002@yahoo.com.cn	Cao, Shufen/I-1515-2014		Natural Science Foundation of ChinaNational Natural Science Foundation of China [30771429, 31071653]; National High Technology Research and Development Program of ChinaNational High Technology Research and Development Program of China [2007AA05Z417]; Specialized Research Fund for the Doctoral Program of Higher EducationSpecialized Research Fund for the Doctoral Program of Higher Education (SRFDP) [20060511002]	This work was supported by grants from the Natural Science Foundation of China (30771429, 31071653), the National High Technology Research and Development Program of China (2007AA05Z417) and the Specialized Research Fund for the Doctoral Program of Higher Education (20060511002).		20	5	5	0	14	SPRINGER	DORDRECHT	VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS	0141-5492			BIOTECHNOL LETT	Biotechnol. Lett.	OCT	2011	33	10					2005	2011		10.1007/s10529-011-0657-x			7	Biotechnology & Applied Microbiology	Biotechnology & Applied Microbiology	849ZA	WOS:000297162900013	21660575				2020-06-27	
J	Bo, D				Bo, Duan			A Probe into Maritime Nationalism in James Fenimore Cooper' s Sea Fictions	FOREIGN LITERATURE STUDIES			Chinese	Article						James Fenimore Cooper; sea fictions; maritime nationalism; hegemony		Inspired by the 19th century America' s appeal for independence and power, Cooper created many sea fictions overflowed with strong maritime nationalism and patriotism. In his maritime trilogy, The Pilot, The Red Rover and The Water-Witch, together with other maritime works such as the Notions of Americans and the History of the Navy of United States, Cooper vigorously advocated and promoted the America' s maritime tradition and attributes, exerted himself to depict the image of marine hero, and emphasized the inter-link between ocean and American destiny. These distinct works are interwoven with maritime nationalism, heroism and patriotism. Under the specific background of the 19th century America, as a special form of American nationalism, Cooper' s maritime nationalism played a great role in promoting America' s sense of national identity, enhancing the American national pride and increasing the solidarity of the American nation. However, it is undeniable that Cooper' s maritime nationalistic ideology has already evolved into America' s global hegemony and expansionism, posing potential threats to the world' s harmonious order.	[Bo, Duan] Cent China Normal Univ, Sch Foreign Languages, Wuhan 430079, Peoples R China; [Bo, Duan] Ningbo Univ Technol, Sch Foreign Languages, Ningbo 315211, Peoples R China	Bo, D (reprint author), Cent China Normal Univ, Sch Foreign Languages, Wuhan 430079, Peoples R China.	jamesduan@163.com						8	0	0	1	1	CENTRAL CHINA NORMAL UNIV	WUHAN	152 LUOYU RD, WUHAN, 430079, PEOPLES R CHINA	1003-7519			FOREIGN LIT STUD	Foreign Lit. Stud.	OCT	2011	33	5					99	106					8	Literature	Literature	847EB	WOS:000296953600015					2020-06-27	
J	Hui, S; Fu, S				Hui, Shu; Fu, Su			Review of "Dialog on Poetry and Poetics: The 1st Convention of the Chinese/American Association for Poetry and Poetics"	FOREIGN LITERATURE STUDIES			Chinese	Article						poetry and poetics; the Chinese/American Association for Poetry and Poetics; dialog; inierpretation o poetry		On 29 30 September 2011, "Dialog on Poetry and Poetics: The 1st Convention of the Chinese/American Association for Poetry and Poetics" was successfully celebrated at Central China Normal University. About three hundred scholars from home and abroad got together and deeply discussed the national character of poetry and poetics, its mordern value and identity, the methods and concepts of interpretation and analysis, etc. The conference will play an active role in the development of Chinese/American poetry and poetics research, the expansion of Chinese poetry' influnce in the world, and the promotion of Chinese cultural tradition.	[Hui, Shu; Fu, Su] Cent China Normal Univ, Sch Humanities, Wuhan 430079, Peoples R China	Hui, S (reprint author), Cent China Normal Univ, Sch Humanities, Wuhan 430079, Peoples R China.	suhui@mail.ccnu.edu.cn; vanniya2003@yahoo.com.cn						0	0	0	0	2	CENTRAL CHINA NORMAL UNIV	WUHAN	152 LUOYU RD, WUHAN, 430079, PEOPLES R CHINA	1003-7519			FOREIGN LIT STUD	Foreign Lit. Stud.	OCT	2011	33	5					167	170					4	Literature	Literature	847EB	WOS:000296953600024					2020-06-27	
J	Xu, JL				Xu Jinlong			A Review of Selected Poems of Charles Bernstein Translated by Nie Zhenzhao and Luo Lianggong	FOREIGN LITERATURE STUDIES			Chinese	Review						American Language Poetry; poetic conception; poetic practice; Selected Poems of Charles Bernstein		Selected Poems of Charles Bernstein translated and edited by Nie Zhenzhao and Luo Lianggong has recently been published in Chinese translation. This work, taking the "translation poetics idea" as the guiding principle, has managed to maintain the artistic uniqueness of the original poems, and is also the crystallization and testimony of many years' deep friendship between the poet and the translators. Pioneering and rebellious, political and social, experimental and innovative, this collection highlights Bernstein' s poetic ideas and will contribute to promoting the spread, acceptance and research of Language Poetry, particularly Bernstein' s poetry in China, which is of great significance to the development and the innovation of Chinese contemporary poetry.	Cent China Normal Univ, Sch Humanities, Wuhan 430079, Peoples R China	Xu, JL (reprint author), Cent China Normal Univ, Sch Humanities, Wuhan 430079, Peoples R China.	kinglong@mail.ccnu.edu.cn						2	0	0	0	2	CENTRAL CHINA NORMAL UNIV	WUHAN	152 LUOYU RD, WUHAN, 430079, PEOPLES R CHINA	1003-7519			FOREIGN LIT STUD	Foreign Lit. Stud.	OCT	2011	33	5					174	176					3	Literature	Literature	847EB	WOS:000296953600026					2020-06-27	
