PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Jiang, BF; Li, JR				Jiang, Bing-feng; Li, Jia-rong			The dielectric function of the viscous quark-gluon plasma	NUCLEAR PHYSICS A			English	Article						Quark-gluon plasma; Dielectric function; Chromohydrodynamic approach; Shear viscosity	HYDRODYNAMICS; PERSPECTIVE; COLLISIONS	The viscous chromohydrodynamic equations are derived from a kinetic theory to describe the quark -gluon plasma in the presence of the shear viscosity. The equations are solved in the linear response approximation, and the dielectric function is investigated. When eta/s is small, such as the AdS/CFT bound 1/4 pi, the real part of the dielectric function deviates from the ideal chromohydrodynamic case (eta/s = 0) slightly. With the increase of eta/s, its deviation becomes larger. Meanwhile, the imaginary part exhibits the similar properties. In addition, at some modes of omega/k, the real and the imaginary parts are independent on the shear viscosity. By analyzing the mathematical structures of the dielectric function, we give some explanations for the behavior. (C) 2010 Elsevier B.V. All rights reserved.	[Jiang, Bing-feng; Li, Jia-rong] Cent China Normal Univ, Inst Particle Phys, Wuhan 430079, Hubei, Peoples R China; [Jiang, Bing-feng] Hubei Inst Nationalities, Sch Math & Phys Sci, Enshi 445000, Hubei, Peoples R China	Jiang, BF (reprint author), Cent China Normal Univ, Inst Particle Phys, Wuhan 430079, Hubei, Peoples R China.	jiangbf@iopp.ccnu.edu.cn; Ijr@iopp.ccnu.edu.cn			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [10675052, 10875050]; Youth Foundation of Hubei Institute for Nationalities [MY2008Q007]	We thank Ji-sheng Chen, De-fu Hou and Hui Liu for helpful discussions. This work is supported by National Natural Science Foundation of China under Grant Nos. 10675052, 10875050 and Youth Foundation of Hubei Institute for Nationalities under Grant No. MY2008Q007.		54	9	9	0	1	ELSEVIER	AMSTERDAM	RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS	0375-9474	1873-1554		NUCL PHYS A	Nucl. Phys. A	DEC 8	2010	847	3-4					268	282		10.1016/j.nuclphysa.2010.07.008			15	Physics, Nuclear	Physics	676YM	WOS:000283955700009					2020-06-27	
J	Zhang, XX; Zhan, MQ; Xu, R; Shao, YH; Li, XW; Lai, HJ				Zhang, Xiaoxia; Zhan, Mingquan; Xu, Rui; Shao, Yehong; Li, Xiangwen; Lai, Hong-Jian			Degree sum condition for Z(3)-connectivity in graphs	DISCRETE MATHEMATICS			English	Article						Z(3)-connectivity; Nowhere-zero 3-flow; Degree sum	NOWHERE-ZERO 3-FLOWS; GROUP CONNECTIVITY; ORE-CONDITION	Let G be a 2-edge-connected simple graph on n vertices, let A denote an abelian group with the identity element 0, and let D be an orientation of G. The boundary of a function f : E(G) -> A is the function partial derivative f : V(G) -> A given by partial derivative f(v) =Sigma(e is an element of E+(v)) f(e) - Sigma(e is an element of E-(v)) f(e). where E+(v) is the set of edges with tail v and E-(v) is the set of edges with head v. A graph G is A-connected if for every b : V(G) -> A with Sigma(v is an element of V(G)) b(v) = 0, there is a function f : E(G) -> A - {0} such that partial derivative f = b. In this paper, we prove that if d(x) + d(y) >= n for each xy is an element of E(G), then G is not Z(3)-connected if and only if G is either one of 15 specific graphs or one of K-2,K-n-2,K- K-3,K-n-3, K-2,n-2(+) or K-3,n-3(+) for n >= 6, where K-r,s(+), denotes the graph obtained from K-r,K-s by adding an edge joining two vertices of maximum degree. This result generalizes the result in [G. Fan, C. Zhou, Degree sum and Nowhere-zero 3-flows, Discrete Math. 308 (2008) 6233-6240] by Fan and Zhou. (C) 2010 Elsevier B.V. All rights reserved.	[Zhang, Xiaoxia; Li, Xiangwen] Huazhong Normal Univ, Dept Math, Wuhan 430079, Peoples R China; [Zhan, Mingquan] Millersville Univ Pennsylvania, Dept Math, Millersville, PA 17551 USA; [Xu, Rui] Univ W Georgia, Dept Math, Carrollton, GA 30118 USA; [Shao, Yehong] Ohio Univ So, Ironton, OH 45638 USA; [Lai, Hong-Jian] Xinjiang Univ, Coll Math & Syst Sci, Urumqi 830046, Xinjiang, Peoples R China; [Lai, Hong-Jian] W Virginia Univ, Dept Math, Morgantown, WV 26506 USA	Li, XW (reprint author), Huazhong Normal Univ, Dept Math, Wuhan 430079, Peoples R China.	xwli68@yahoo.cn			PASSHE Faculty Professional Development Council, Millersville University; Hubei Key Laboratory of Mathematical Sciences of China;  [CCNU09Y01018]	The second author is supported by PASSHE Faculty Professional Development Council grant at Millersville University; the fifth author is partially supported by research funds of CCNU09Y01018 and also partially supported by Hubei Key Laboratory of Mathematical Sciences of China.		13	24	24	0	1	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0012-365X			DISCRETE MATH	Discret. Math.	DEC 6	2010	310	23					3390	3397		10.1016/j.disc.2010.08.004			8	Mathematics	Mathematics	676MG	WOS:000283915200011					2020-06-27	
J	Yang, F; Boero, M; Massobrio, C				Yang, Fan; Boero, Mauro; Massobrio, Carlo			Atomic Structure and Magnetic Nature of Copper Hydroxide Acetate	JOURNAL OF PHYSICAL CHEMISTRY C			English	Article							1ST-PRINCIPLES MOLECULAR-DYNAMICS; ELECTRON LOCALIZATION; DENSITY; EXCHANGE; WATER; PSEUDOPOTENTIALS; BEHAVIOR; SPECTRA	By using density-functional theory in the framework of first-principles molecular dynamics, we carry out a dynamical annealing to identify the stable structures of copper hydroxide acetate Cu-2(OH)(3)(CH3COO)center dot H2O, a fundamental compound in the field of hybrid organic-inorganic materials, for which accurate crystallographic data are not available. For the total spin value S = 0, we obtain a large set of stable structures having very close sets of coordinates and differing in the spatial distribution of the spin densities. Only some of these structures (similar to 20%) feature spin topologies consistent with the in-plane ferromagnetic character experimentally established. An electron localization analysis through the electron localization function ELF shows that the different atomic and molecular units composing the systems (Cu-2(OH)(3)(CH3COO)(-), OH- and H2O) can be associated with different localization basins and connect to each other through noncovalent interactions. The relationship between the appearance of sizable spin densities on specific O atoms and the magnitude of the spin densities on the neighboring Cu atoms is also discussed.	[Boero, Mauro; Massobrio, Carlo] CNRS, Inst Phys & Chim Mat Strasbourg, UMR 7504, F-67034 Strasbourg 2, France; [Boero, Mauro; Massobrio, Carlo] Univ Strasbourg, F-67034 Strasbourg 2, France; [Yang, Fan] Huazhong Normal Univ, Inst Nanosci & Nanotechnol, Wuhan 430079, Peoples R China; [Boero, Mauro] Japan Adv Inst Sci & Technol, Nomi, Ishikawa 9231292, Japan; Japan Sci & Technol Agcy, CREST, Sanban, Tokyo 1020075, Japan	Boero, M (reprint author), CNRS, Inst Phys & Chim Mat Strasbourg, UMR 7504, 23 Rue Loess,BP43, F-67034 Strasbourg 2, France.	boero@ipcms.u-strasbg.fr	Boero, Mauro/M-2358-2014	Boero, Mauro/0000-0002-5052-2849	GENCI (Grand Equipement National de Calcul Intensif) [2009-x2009095071]	We acknowledge insightful discussions with P. Rabu and E. Ruiz as well as Fabien Muller (ICPMS, Service Informatique) and Romaric David (University of Strasbourg, Direction Informatique). This work was granted access to the HPC resources of [CCRT/CINES/IDRIS] under the allocation 2009-x2009095071 made by GENCI (Grand Equipement National de Calcul Intensif).		24	8	8	0	8	AMER CHEMICAL SOC	WASHINGTON	1155 16TH ST, NW, WASHINGTON, DC 20036 USA	1932-7447			J PHYS CHEM C	J. Phys. Chem. C	DEC 2	2010	114	47					20213	20219		10.1021/jp1043249			7	Chemistry, Physical; Nanoscience & Nanotechnology; Materials Science, Multidisciplinary	Chemistry; Science & Technology - Other Topics; Materials Science	683ET	WOS:000284455200046					2020-06-27	
J	Wang, KW; Jia, FL; Zheng, Z; Zhang, LZ				Wang, Kewei; Jia, Falong; Zheng, Zhi; Zhang, Lizhi			Crossed BiOI flake array solar cells	ELECTROCHEMISTRY COMMUNICATIONS			English	Article						BiOI; SILAR; Arrays; Solar cells	LAYER ADSORPTION; FILMS; COST; CL; NANOCRYSTALS; BR	We report a new kind of solar cell based on crossed flake-like BiOI arrays for the first time. The BiOI flake arrays were fabricated on an FTO glass with a TiO2 block layer at room temperature by successive ionic layer adsorption and reaction (SILAR) method. The resulting BiOI flake array solar cell exhibited enhanced photovoltaic performance under solar illumination. This work provides an attractive and new solar cell system and a facile route to fabricate low cost and non-toxic solar cell. (C) 2010 Elsevier B.V. All rights reserved.	[Wang, Kewei; Jia, Falong; Zhang, Lizhi] Cent China Normal Univ, Coll Chem, Minist Educ, Key Lab Pesticide & Chem Biol, Wuhan 430079, Peoples R China; [Zheng, Zhi] Xuchang Univ, Inst Surface Micro & Nano Mat, Xuchang 461000, Peoples R China	Zhang, LZ (reprint author), Cent China Normal Univ, Coll Chem, Minist Educ, Key Lab Pesticide & Chem Biol, Wuhan 430079, Peoples R China.	zhanglz@mail.ccnu.edu.cn	Jia, Falong/J-9787-2013; Zheng, Zhi/J-3198-2016	Jia, Falong/0000-0002-5495-4948; Zheng, Zhi/0000-0002-5889-4305	National Basic Research Program of China (973 Program)National Basic Research Program of China [2007CB613301]; National Science Foundation of ChinaNational Natural Science Foundation of China [21073069, 91023010, 20873118]; Key Laboratory of Catalysis and Materials Science of Hubei Province [CHCL09001]; CCNU from the Colleges' Basic Research and Operation of MOE [CCNU09C01009]; Program for New Century Excellent Talents in UniversityProgram for New Century Excellent Talents in University (NCET) [NCET-07-0352, NCET-08-0665]	This work was supported by National Basic Research Program of China (973 Program) (grant 2007CB613301), National Science Foundation of China (grants 21073069, 91023010, and 20873118), Open Fund of Key Laboratory of Catalysis and Materials Science of Hubei Province (CHCL09001), Self-Determine Research Funds of CCNU from the Colleges' Basic Research and Operation of MOE (grant CCNU09C01009), and Program for New Century Excellent Talents in University (grants NCET-07-0352 and NCET-08-0665).		19	49	51	2	76	ELSEVIER SCIENCE INC	NEW YORK	360 PARK AVE SOUTH, NEW YORK, NY 10010-1710 USA	1388-2481	1873-1902		ELECTROCHEM COMMUN	Electrochem. Commun.	DEC	2010	12	12					1764	1767		10.1016/j.elecom.2010.10.017			4	Electrochemistry	Electrochemistry	702OT	WOS:000285904700025					2020-06-27	
J	Chen, JY				Chen, Jiayun		STAR Collaboration	Directed flow of identified particles from Au plus Au collisions at RHIC	INDIAN JOURNAL OF PHYSICS			English	Article; Proceedings Paper	20th International Conference on Ultra-Relativistic Nucleus Collisions	FEB 04-04, 2008	B M Birla Sci & Technol Ctr, Rajasthan, INDIA		B M Birla Sci & Technol Ctr	Directed flow; ZDC-SMDs; proton; antiproton	ANISOTROPIC FLOW	We present the measurement of directed flow (v(1)) for the identified particles, namely, Lambda, (Lambda) over bar and K-s(0), as a function of rapidity and centrality in Au+Au collisions at root S-NN = 200 GeV and 62.4 GeV. The measurement is based on the run IV data obtained by the STAR experiment at RHIC. In order to enhance event plane resolution, we use tracks reconstructed from the Forward Time Projection Chambers (FTPCs), together with the sideward deflection of spectator neutrons measured by the STAR's Shower Maximum Detector at Zero Degree Calorimeters (ZDC-SMDs). We find that for 200 GeV, proton and antiproton v(1) is less than 1%, the K-s(0), Lambda, (Lambda) over bar v(1), is less than 2%; for 62 GeV, proton v(1) is less than 1% and antiproton is less than 2%, v(1) for K-s(0), Lambda, (Lambda) over bar is less than 2% in Au+Au collisions at 200 GeV.	[Chen, Jiayun] Huazhong Normal Univ CCNU, Inst Particle Phys, Wuhan 430079, Peoples R China; [Chen, Jiayun] Huazhong Normal Univ, Key Lab Quark & Lepton Phys, Minist Educ, Wuhan 430079, Peoples R China	Chen, JY (reprint author), Huazhong Normal Univ CCNU, Inst Particle Phys, Wuhan 430079, Peoples R China.	chenjy@iopp.ccnu.edu.cn						14	1	1	0	1	INDIAN ASSOC CULTIVATION SCIENCE	KOLKATA	INDIAN J PHYSICS, JADAVPUR, KOLKATA 700 032, INDIA	0973-1458	0974-9845		INDIAN J PHYS	Indian J. Phys.	DEC	2010	84	12					1801	1805		10.1007/s12648-010-0176-y			5	Physics, Multidisciplinary	Physics	709OS	WOS:000286450600030					2020-06-27	
J	Li, W; Mei, JY; Li, YA; Wang, CB; Ye, F; Huang, BX; Yang, KC				Li, Wei; Mei, Junyao; Li, Yuan; Wang, Chuanbiao; Ye, Fei; Huang, Benxiong; Yang, Kecheng			Investigations on combined XPM and FWM effects on optical pulse propagation in dynamic IP traffic over WDM networks	PHOTONIC NETWORK COMMUNICATIONS			English	Article						Wavelength division multiplexing; Four-wave mixing; Cross phase modulation; IP bursty traffic; Poisson distribution; Self-similarity; Eye diagram	EFFICIENT; QOS	The influence of IP bursty traffic on combined nonlinear effects of XPM (cross phase modulation) and FWM (four-wave mixing) in IP over WDM networks are investigated and calculated by solving the nonlinear Schrodinger equation (NLSE) using a novel method under two conditions: on-off Poisson distributed IP traffic and self-similar traffic. Different eye diagrams are obtained under various IP traffic types and input optical powers. When the input power of a single channel is larger than 3 dBm, the effect of IP bursty traffic will deteriorate eye diagrams dramatically in a 40-channel WDM network. We also calculate the FWM powers and interchannel power distribution under different IP traffic loads. Based on the interchannel power distribution, we could find out which channels affect the probe channel seriously by the FWM effect. All these numerical results are useful for the Quality-of-Service (QoS) design, traffic grooming, lightpath routing, and wavelength assignment of IP over WDM networks.	[Li, Wei; Mei, Junyao; Wang, Chuanbiao; Ye, Fei; Yang, Kecheng] Huazhong Univ Sci & Technol, Wuhan Natl Lab Optoelect, Wuhan 430074, Peoples R China; [Li, Yuan] Cent China Normal Univ, Dept Comp Sci & Technol, Wuhan 430079, Peoples R China; [Huang, Benxiong] Huazhong Univ Sci & Technol, Dept Elect Sci & Technol, Wuhan 430074, Peoples R China	Li, W (reprint author), Huazhong Univ Sci & Technol, Wuhan Natl Lab Optoelect, Wuhan 430074, Peoples R China.	weilee@hust.edu.cn; junyao1987@126.com; wcblbb99@163.com; hust_yefei@163.com; huangbx@mail.hust.edu.cn; kcyang@mail.hust.edu.cn			China National Science FoundationNational Natural Science Foundation of China [60772013]; China National Basic Research Program (973 Program)National Basic Research Program of China [2010CB328305]; 863 high technology planNational High Technology Research and Development Program of China [2009AA03Z408]	This study was supported by the China National Science Foundation Project (under granted: 60772013), partly supported by the China National Basic Research Program (973 Program: 2010CB328305), and 863 high technology plan (2009AA03Z408).		14	1	1	0	3	SPRINGER	NEW YORK	ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES	1387-974X	1572-8188		PHOTONIC NETW COMMUN	Photonic Netw. Commun.	DEC	2010	20	3					284	292		10.1007/s11107-010-0270-2			9	Computer Science, Information Systems; Optics; Telecommunications	Computer Science; Optics; Telecommunications	672MR	WOS:000283589400011					2020-06-27	
J	Fei, ZA; Cai, Q; Li, L				Fei, Zhuan; Cai, Qun; Li, Lin			2-(Dimethylamino)anthraquinone	ACTA CRYSTALLOGRAPHICA SECTION E-STRUCTURE REPORTS ONLINE			English	Article								The molecule of the title compound, C16H13NO2, is almost planar, with a maximum deviation of 0.013 (2) angstrom from the best plane; the dihedral angle between the two aromatic rings is 1.06 (1)degrees. In the crystal, molecules are linked through weak intramolecular C-H center dot center dot center dot O interactions, forming chains running parallel to [10 (1) over bar].	[Fei, Zhuan; Cai, Qun; Li, Lin] Cent China Normal Univ, Coll Chem, Minist Educ, Key Lab Pesticide & Chem Biol, Wuhan 430079, Peoples R China	Li, L (reprint author), Cent China Normal Univ, Coll Chem, Minist Educ, Key Lab Pesticide & Chem Biol, Wuhan 430079, Peoples R China.	feizhuan123@163.com			Central China Normal University	The author are grateful to Central China Normal University for financial support and thank Dr Xiang-Gao Meng for the data collection.		5	0	0	0	10	WILEY-BLACKWELL	MALDEN	COMMERCE PLACE, 350 MAIN ST, MALDEN 02148, MA USA	1600-5368			ACTA CRYSTALLOGR E	Acta Crystallogr. Sect. E.-Struct Rep. Online	DEC	2010	66		12				O3091	U2432		10.1107/S1600536810044636			8	Crystallography	Crystallography	688DW	WOS:000284831000196	21589398	DOAJ Gold, Green Published			2020-06-27	
J	Cao, DM; Peng, SJ; Yan, SS				Cao, Daomin; Peng, Shuangjie; Yan, Shusen			Multiplicity of solutions for the plasma problem in two dimensions	ADVANCES IN MATHEMATICS			English	Article						Semilinear elliptic equations; Variational method; Multiple solutions; Free boundary; Asymptotic behavior	FREE-BOUNDARY PROBLEMS; EIGENVALUE PROBLEM; SHAPE	Let Omega be a bounded domain in R(2), u(+) = u if u >= 0, u(+) = 0 if u < 0, u(-) = u(+) - u. In this paper we study the existence of solutions to the following problem arising in the study of a simple model of a confined plasma (P(lambda)) {Delta u - lambda u(-) = o, in Omega, u = c, on partial derivative Omega, integral partial derivative u/partial derivative nu ds = I, partial derivative Omega where nu is the outward unit normal of partial derivative Omega at x, c is a constant which is unprescribed, and I is a given positive constant. The set Omega(p) = {x is an element of Omega, u(x) < 0} is called plasma set. Existence of solutions whose plasma set consisting of one component and asymptotic behavior of plasma set were studied by Caffarelli and Friedman (1980) [3] for large lambda. Under the condition that the homology of Omega is nontrivial we obtain in this paper by a constructive way that for any given integer k >= 1, there is lambda(k) > 0 such that for lambda > lambda(k), (P(lambda)) has a solution with plasma set consisting of k components. (C) 2010 Elsevier Inc. All rights reserved.	[Cao, Daomin] Chinese Acad Sci, Inst Appl Math, Beijing 100190, Peoples R China; [Peng, Shuangjie] Cent China Normal Univ, Sch Math & Stat, Wuhan, Peoples R China; [Yan, Shusen] Univ New England, Sch Math Stat & Comp Sci, Armidale, NSW 2351, Australia	Cao, DM (reprint author), Chinese Acad Sci, Inst Appl Math, Beijing 100190, Peoples R China.	dmcao@amt.ac.cn; sjpeng@mail.ccnu.edu.cn; syan@turing.une.edu.au		Yan, Shusen Yan/0000-0002-3559-0042	Natural Science Foundation of ChinaNational Natural Science Foundation of China [10631030, 10721101]; Program for New Century Excellent Talents in UniversityProgram for New Century Excellent Talents in University (NCET) [07-0350]; ARC in AustraliaAustralian Research Council	D. Cao is grateful to L. Caffarelli for bringing the problem studied in this paper to his attention. Both D. Cao and S. Peng were supported by the Key Project of NSFC (No. 10631030). D. Cao was also supported partially by Science Fund for Creative Research Groups of Natural Science Foundation of China (No. 10721101). S. Peng was also supported by the Program for New Century Excellent Talents in University (No. 07-0350). S. Yan was partially supported by ARC in Australia.		14	12	14	0	5	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	0001-8708			ADV MATH	Adv. Math.	DEC 1	2010	225	5					2741	2785		10.1016/j.aim.2010.05.012			45	Mathematics	Mathematics	650XT	WOS:000281888400017					2020-06-27	
J	Ammiraju, JSS; Song, XA; Luo, MZ; Sisneros, N; Angelova, A; Kudrna, D; Kim, H; Yu, Y; Goicoechea, JL; Lorieux, M; Kurata, N; Brar, D; Ware, D; Jackson, S; Wing, RA				Ammiraju, Jetty S. S.; Song, Xiang; Luo, Meizhong; Sisneros, Nicholas; Angelova, Angelina; Kudrna, David; Kim, HyeRan; Yu, Yeisoo; Goicoechea, Jose Luis; Lorieux, Mathias; Kurata, Nori; Brar, Darshan; Ware, Doreen; Jackson, Scott; Wing, Rod A.			The Oryza BAC resource: a genus-wide and genome scale tool for exploring rice genome evolution and leveraging useful genetic diversity from wild relatives	BREEDING SCIENCE			English	Review						Oryza; BACs; OMAP	REGIONS; DYNAMICS; PATTERNS; INSIGHTS; YIELDS; SIZE; MAP; AA	Rice was the first crop to have a high-quality reference genome sequence and is now at the forefront of intense functional and evolutionary research for two reasons-its central role in world food security, and its status as a model system for grasses. A thorough characterization of the rice genome cannot be accomplished without a deep understanding of its evolutionary history. The genus Oryza contains two cultivated and 22 wild rice species that represent 10 distinct genome types embedded within a robust phylogeny spanning a similar to 15 million year time span. The genus contains an untapped reservoir of agriculturally important traits and a historical record of genomic changes (especially those related to domestication, polyploidy, speciation and adaption). The two main objectives of the 'Oryza Map Alignment Project' (OMAP) were to functionally characterize the rice genome from a comparative standpoint and to provide essential tools to leverage the novel genetic diversity from wild relatives for rice improvement. The objective of this review is to summarize our efforts towards developing the most comprehensive genus-wide set of publicly available BAC resources for the genus Oryza, the first of its kind among plants (and perhaps higher eukaryotes), and their applications.	[Ammiraju, Jetty S. S.; Song, Xiang; Sisneros, Nicholas; Angelova, Angelina; Kudrna, David; Yu, Yeisoo; Goicoechea, Jose Luis; Wing, Rod A.] Univ Arizona, Arizona Genom Inst, Sch Plant Sci, Inst BIO5, Tucson, AZ 85721 USA; [Luo, Meizhong] Huazhong Normal Univ, Coll Life Sci & Technol, Wuhan 430070, Hubei, Peoples R China; [Kim, HyeRan] Chungnam Natl Univ, Plant Genom Inst, Taejon 305764, South Korea; [Lorieux, Mathias] Int Ctr Trop Agr CIAT, Agrobiodivers & Biotechnol Project, Cali 6713, Colombia; [Kurata, Nori] NIG, Mishima, Shizuoka 4118540, Japan; [Brar, Darshan] IRRI, Dept Plant Breeding & Genet, Los Banos 4031, Philippines; [Ware, Doreen] Cold Spring Harbor Lab, Cold Spring Harbor, NY 11724 USA; [Ware, Doreen] USDA ARS, NAA Plant Soil & Nutr Lab, Res Unit, Ithaca, NY 14853 USA; [Jackson, Scott] Purdue Univ, Dept Agron, W Lafayette, IN 47907 USA	Wing, RA (reprint author), Univ Arizona, Arizona Genom Inst, Sch Plant Sci, Inst BIO5, Tucson, AZ 85721 USA.	rwing@ag.arizona.edu	Wing, Rod A/Z-2885-2019; song, xiang/A-2336-2012	Wing, Rod A/0000-0001-6633-6226; jackson, scott/0000-0002-3172-1607	USA National Science FoundationNational Science Foundation (NSF) [IOB-0208329, DBI-0321678]; Bud Antle Endowed Chair	This work was supported by the USA National Science Foundation (Grants# IOB-0208329 and DBI-0321678 to R.A.W. and S.J.), the Bud Antle Endowed Chair (to R.A.W.).		47	22	23	0	24	JAPANESE SOC BREEDING	TOKYO	UNIV TOKYO, GRADUATE SCHOOL AGRICULTURAL LIFE SCIENCES, BUNKYO-KU, TOKYO, 113-8657, JAPAN	1344-7610	1347-3735		BREEDING SCI	Breed. Sci.	DEC	2010	60	5			SI		536	543		10.1270/jsbbs.60.536			8	Agronomy; Plant Sciences	Agriculture; Plant Sciences	730QW	WOS:000288050200011		Bronze, Green Accepted			2020-06-27	
J	Khalema, TDL; Shi, DQ				Khalema, Thandiwe D. L.; Shi Deqing			Synthesis and Insecticidal Activities of N '-{1-[(6-Chloropyrid-3-yl)methyl]-5-methyl-1H-1,2,3-triazol-4-formyl}-N '-tert-butyl-N-subsitututedbenzoylhydrazines	CHINESE JOURNAL OF ORGANIC CHEMISTRY			Chinese	Article						1-[(6-chloropyrid-3-yl)methyl]-5-methyl-1H-1,2,3-triazol-4-formic acid; diacylhydrazine; insecticidal activity	NONSTEROIDAL ECDYSONE AGONIST; BENZOHETEROCYCLIC ANALOGS; CRYSTAL-STRUCTURE; CLICK CHEMISTRY; N'-BENZOYL-N-(TERT-BUTYL)BENZOHYDRAZIDE; DERIVATIVES; RH-5849	Diacylhydrazine compounds have been widely used as one of the most important insect growth regulators. In order to find novel diacylhydrazine insecticide lead compounds with high activity and low toxicity, a series of novel nitrogen heterocyclic analogues of diacylhydrazine derivatives were designed and synthesized by introduction of 1-[(6-chloropyrid-3-yl)methyl]-5-methyl-1H-1,2,3-triazol-4-yl moiety to the diacylhydrazine molecule skeleton. Their structures of the target compounds 3 were characterized by IR, H-1 NMR, ESI-MS techniques and elemental analyses. The results of bioassays showed that some of the title compounds 3 possessed moderate insecticidal activities against Spodoptera exigua and Plutella xylostella larvaes in the concentration of 200 mg/L. Whereas all the title compounds 3 displayed weak insecticidal activity against Aphis in the same concentration.	[Khalema, Thandiwe D. L.; Shi Deqing] Cent China Normal Univ, Coll Chem, Key Lab Pesticide & Chem Biol, Minist Educ, Wuhan 430079, Peoples R China	Khalema, TDL (reprint author), Cent China Normal Univ, Coll Chem, Key Lab Pesticide & Chem Biol, Minist Educ, Wuhan 430079, Peoples R China.	chshidq@mail.ccnu.edu.cn						42	2	2	1	8	SCIENCE PRESS	BEIJING	16 DONGHUANGCHENGGEN NORTH ST, BEIJING 100717, PEOPLES R CHINA	0253-2786			CHINESE J ORG CHEM	Chin. J. Org. Chem.	DEC	2010	30	12					1925	1930					6	Chemistry, Organic	Chemistry	704XA	WOS:000286087700019					2020-06-27	
J	Zhang, X; Hu, XM; Zhang, XH; Wang, F				Zhang Xiu; Hu Xiang-Ming; Zhang Xue-Hua; Wang Fei			Nonlinear interactions and quantum entanglement for collective fields in near-resonantly driven systems	CHINESE PHYSICS B			English	Article						collective parametric interaction; quantum interference; collective EPR entanglement; multimode squeezing	EMISSION LASERS; RELATIVE PHASE; FLUCTUATIONS; REALIZATION; GENERATION; STATE	This paper proposes a novel form of multimode nonlinear interactions by using a near-resonantly dressed atomic ensemble in an optical cavity. Due to quantum interference, a pair of collective fields come into the bilinear interactions, whose strengths are proportional to the population difference between dressed states which are coupled to the collective fields. By such an interaction, it is possible to obtain perfect multimode squeezing and collective Einstein-Podolsky-Rosen (EPR) entanglement in the cavity output.	[Zhang Xiu; Hu Xiang-Ming; Zhang Xue-Hua; Wang Fei] Huazhong Normal Univ, Dept Phys, Wuhan 430079, Peoples R China; [Zhang Xiu] Xiaogan Univ, Dept Phys, Xiaogan 432000, Peoples R China	Hu, XM (reprint author), Huazhong Normal Univ, Dept Phys, Wuhan 430079, Peoples R China.	xmhu@phy.ccnu.edu.cn			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [60778005]	Project supported by the National Natural Science Foundation of China (Grant No. 60778005).		36	2	2	0	5	IOP PUBLISHING LTD	BRISTOL	TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND	1674-1056	1741-4199		CHINESE PHYS B	Chin. Phys. B	DEC	2010	19	12							124204	10.1088/1674-1056/19/12/124204			6	Physics, Multidisciplinary	Physics	692KJ	WOS:000285151400034					2020-06-27	
