PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Chen, ZM; Yang, BM; Chen, ZH; Zhang, QW; Wang, M; Tu, YQ				Chen, Zhi-Min; Yang, Bin-Miao; Chen, Zhi-Hua; Zhang, Qing-Wei; Wang, Min; Tu, Yong-Qiang			Organocatalytic Asymmetric Fluorination/Semipinacol Rearrangement: An Efficient Approach to Chiral beta-Fluoroketones	CHEMISTRY-A EUROPEAN JOURNAL			English	Review						asymmetric catalysis; cinchona alkaloids; fluorination; organocatalysis; rearrangement	CATALYTIC ENANTIOSELECTIVE FLUORINATION; CINCHONA ALKALOIDS F-CA-BF4; PHASE-TRANSFER CATALYST; N-FLUOROAMMONIUM SALTS; ELECTROPHILIC FLUORINATION; ALPHA-FLUORINATION; PALLADIUM COMPLEXES; CARBONYL-COMPOUNDS; KETO-ESTERS; SEMIPINACOL REARRANGEMENT		[Chen, Zhi-Min; Yang, Bin-Miao; Chen, Zhi-Hua; Zhang, Qing-Wei; Tu, Yong-Qiang] Lanzhou Univ, State Key Lab Appl Organ Chem, Lanzhou 730000, Peoples R China; [Chen, Zhi-Min; Yang, Bin-Miao; Chen, Zhi-Hua; Zhang, Qing-Wei; Tu, Yong-Qiang] Lanzhou Univ, Dept Chem, Lanzhou 730000, Peoples R China; [Wang, Min; Tu, Yong-Qiang] Hangzhou Normal Univ, Coll Mat Chem & Chem Engn, Hangzhou 310036, Zhejiang, Peoples R China	Tu, YQ (reprint author), Lanzhou Univ, State Key Lab Appl Organ Chem, Lanzhou 730000, Peoples R China.		Chen, Zhi-Min/P-4006-2018	Chen, Zhi-Min/0000-0002-6988-8955	NSFCNational Natural Science Foundation of China [21072085, 20921120404, 21102061, 20972059]; National Basic Research Program of China ("973" Program)National Basic Research Program of China [2010CB833203]; "111" Program of MOE; National S&T Major Project of China [2012ZX09201101-003];  [86007]	We gratefully acknowledge financial support from the NSFC (Grant Nos. 21072085, 20921120404, 21102061, and 20972059), the National Basic Research Program of China ("973" Program, Grant No. 2010CB833203), "111" Program of MOE, National S&T Major Project of China (2012ZX09201101-003), and scholarship award for excellent doctoral student, No.86007.		128	42	42	0	143	WILEY-V C H VERLAG GMBH	WEINHEIM	POSTFACH 101161, 69451 WEINHEIM, GERMANY	0947-6539	1521-3765		CHEM-EUR J	Chem.-Eur. J.	OCT	2012	18	41					12950	12954		10.1002/chem.201202444			5	Chemistry, Multidisciplinary	Chemistry	012MC	WOS:000309239300005	22936470				2020-06-29	
J	Ye, J; Zhang, HN; Wu, H; Wang, CJ; Shi, X; Xie, JJ; He, JJ; Yang, J				Ye, Juan; Zhang, Huina; Wu, Han; Wang, Changjun; Shi, Xin; Xie, Jiajun; He, Jinjing; Yang, Jun			Cytoprotective effect of hyaluronic acid and hydroxypropyl methylcellulose against DNA damage induced by thimerosal in Chang conjunctival cells	GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY			English	Article						Thimerosal; Hyaluronic acid; Hydroxypropyl methylcellulose; DNA damage; Cytoprotective; Chang conjunctival cells; ROS; gamma H2AX foci	SODIUM HYALURONATE; DRY-EYE; OCULAR SURFACE; DEPENDENT AGGLUTINATION; COMET ASSAY; IN-VITRO; H2AX; MERCURY; CORNEAL; HEALON	To investigate genotoxicity of the preservative thimerosal (Thi), and the cytoprotective and antioxidant effects of hyaluronic Acid (HA) and hydroxypropyl methylcellulose (HPMC) on Chang conjunctival cells. Cells were divided into three groups. One group was exposed to Thi at various concentrations (0.00001 %similar to 0.001 %) for 30 min; the other two groups were pretreated with 0.3 % HA or 0.3 % HPMC for 30 min before the Thi exposure. After cell viability was evaluated, alkaline comet assay and detection of the phosphorylated form of the histone variant H2AX (gamma H2AX) foci were used to determine DNA damage. Reactive oxygen species (ROS) production was assessed by the fluorescent probe, 2', 7'-dichlorodihydrofluorescein diacetate (DCFH-DA). A significant change of cell viability was observed after exposure to 0.001 % Thi for 30 min. DNA single- and double-strand breaks were significantly increased in a dose-dependent manner with Thi exposure. In addition, intracellular ROS induced by Thi was dose-dependent, except at 0.001 % less ROS was induced than at 0.0005 %. However, cells pretreated with 0.3 % HA or 0.3 % HPMC showed significantly increased cell survival, decreased DNA damage, and decreased ROS production compared to cells exposed to Thi alone. Pretreatment with 0.3 % HA was found to be even more protective than 0.3 % HPMC. Thi can induce DNA damage in human conjunctival epithelial cells, probably due to oxidative stress. HA and HPMC are protective agents that have antioxidant properties and can decrease DNA damage induced by Thi. Pretreatment of 0.3 % HA may be more protective of the ocular surface than 0.3 % HPMC.	[Ye, Juan; Zhang, Huina; Wu, Han; Wang, Changjun; Shi, Xin; Xie, Jiajun; He, Jinjing] Zhejiang Univ, Dept Ophthalmol, Affiliated Hosp 2, Coll Med, Hangzhou 310003, Zhejiang, Peoples R China; [Yang, Jun] Zhejiang Univ, Dept Toxicol, Sch Publ Hlth, Hangzhou 310058, Zhejiang, Peoples R China; [Yang, Jun] Hangzhou Normal Univ, Dept Toxicol, Sch Publ Hlth, Hangzhou 310036, Zhejiang, Peoples R China	Ye, J (reprint author), Zhejiang Univ, Dept Ophthalmol, Affiliated Hosp 2, Coll Med, Hangzhou 310003, Zhejiang, Peoples R China.	yejuan@zju.edu.cn	Xie, Jiajun/M-2054-2019		Zhejiang province Key Innovation Team Project of China [2009R50039]; Zhejiang Key Laboratory Fund of China [2011E10006]; Natural Science Foundation of ChinaNational Natural Science Foundation of China [30973270, 81070756]; National "Twelfth Five-Year" Plan for Science & Technology Support of China [2012BAI08B01]	The work was supported by project foundation : <SUP>1</SUP>.Zhejiang province Key Innovation Team Project of China (No.2009R50039) <SUP>2</SUP>.Zhejiang Key Laboratory Fund of China (No.2011E10006) <SUP>3</SUP>. Natural Science Foundation of China (30973270) <SUP>4</SUP>. The Natural Science Foundation of China (81070756) <SUP>5</SUP>. National "Twelfth Five-Year" Plan for Science & Technology Support of China (2012BAI08B01).		48	11	12	0	8	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0721-832X	1435-702X		GRAEF ARCH CLIN EXP	Graefes Arch. Clin. Exp. Ophthalmol.	OCT	2012	250	10					1459	1466		10.1007/s00417-012-2087-4			8	Ophthalmology	Ophthalmology	013ZR	WOS:000309345300008	22729468				2020-06-29	
J	Zhao, J; Li, S; Lin, SE; Cao, XH; He, S; Weng, XC				Zhao, Jing; Li, Su; Lin, Si-En; Cao, Xiao-Hua; He, Sheng; Weng, Xu-Chu			Selectivity of N170 in the left hemisphere as an electrophysiological marker for expertise in reading Chinese	NEUROSCIENCE BULLETIN			English	Article						N170; Chinese character; left-lateralization	FUSIFORM FACE AREA; BRAIN ACTIVITY; TEMPORAL-LOBE; TIME-COURSE; WORD; LANGUAGE; OBJECT; CORTEX; SPECIALIZATION; ORGANIZATION	The left-lateralized N170, an event-related potential component consistently shown in response to alphabetic words, is a robust electrophysiological marker for reading expertise in an alphabetic language. In contrast, such a marker is lacking for expertise in reading Chinese, because the existing results about the lateralization of N170 for Chinese characters are mixed, reflecting complicated factors such as top-down modulation that contribute to the relative magnitudes of N170 in the left and right hemispheres. The present study aimed to explore a potential electrophysiological marker for reading expertise in Chinese with minimal top-down influence. We recorded N170 responses to Chinese characters and three kinds of control stimuli in a content-irrelevant task, minimizing potential top-down effects. Direct comparison of the N170 amplitude in response to Chinese characters between the hemispheres showed a marginally significant left-lateralization effect. However, detailed analyses of N170 in each hemisphere revealed a more robust pattern of left-lateralization - the N170 in the left but not the right hemisphere differentiated Chinese characters from control stimuli. These results suggest that the selectivity of N170 (a greater N170 in response to Chinese characters than to control stimuli) within the left hemisphere rather than the hemispheric difference of N170 with regard to Chinese characters is an electrophysiological marker for expertise in reading Chinese.	[Zhao, Jing; Li, Su; Lin, Si-En; Cao, Xiao-Hua; Weng, Xu-Chu] Chinese Acad Sci, Inst Psychol, Key Lab Behav Sci, Beijing 100101, Peoples R China; [Weng, Xu-Chu] Hangzhou Normal Univ, Ctr Cognit & Brain Disorders, Hangzhou 310000, Zhejiang, Peoples R China; [He, Sheng] Univ Minnesota, Dept Psychol, Minneapolis, MN 55455 USA; [Zhao, Jing] Chinese Acad Sci, Grad Univ, Beijing 100049, Peoples R China	Weng, XC (reprint author), Chinese Acad Sci, Inst Psychol, Key Lab Behav Sci, Beijing 100101, Peoples R China.	lis@psych.ac.cn; wengxc@psych.ac.cn			National Natural Science Foundation of ChinaNational Natural Science Foundation of China [31070905, 30870779]	This work was supported by National Natural Science Foundation of China (31070905, 30870779). We thank Hsuan Chih Chen for discussion on task designs and Axel Mecklinger for comments on early version of this manuscript.		36	27	29	0	28	SPRINGER	NEW YORK	ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES	1673-7067	1995-8218		NEUROSCI BULL	Neurosci. Bull.	OCT	2012	28	5					577	584		10.1007/s12264-012-1274-y			8	Neurosciences	Neurosciences & Neurology	014EL	WOS:000309357800013	23054635	Green Published			2020-06-29	
J	Han, X; Cao, LH; Cheng, HY; Liu, JH; Xu, ZG				Han, Xu; Cao, Lianghui; Cheng, Heyong; Liu, Jinhua; Xu, Zigang			Determination of iodine species in seaweed and seawater samples using ion-pair reversed phase high performance liquid chromatography coupled with inductively coupled plasma mass spectrometry	ANALYTICAL METHODS			English	Article							SIZE-EXCLUSION CHROMATOGRAPHY; SPECIATION ANALYSIS; ICP-MS; BROMINE; IODATE; WATER; EXTRACTION; TOXICITY; BROMATE; ACIDS	Ion-pair reversed phase high performance liquid chromatography coupled to inductively coupled plasma mass spectrometry (RP-HPLC-ICP-MS) has been used to determine two inorganic iodine species (I- and IO3-) and two organic iodinated amino acids (MIT and DIT) in seaweed and seawater samples within 5 min. The mobile phase used for a reversed phase C-18 column was as follows: 2.0 mM tetraethylammonium hydroxide, 10 mM L-phenylalanine and 1% methanol (pH 8.9). Values of 1.5 mL min(-1) for the flow rate of the mobile phase and 25 degrees C for the column temperature were selected for rapid separation of iodine species. The detection limits for IO3-, I-, MIT and DIT were 0.061, 0.052, 0.079 and 0.24 mu g L-1, each, and the repeatabilities of peak height and peak area (20 mu g L-1 for iodide and iodate, 40 mu g L-1 for MIT, 100 mu g L-1 for DIT) were all lower than 4%. Under the optimized conditions, the proposed method was successfully applied for the speciation analysis of iodine in seaweed and seawater samples. Recoveries of IO3,- I-, MIT and DIT in seaweed and seawater samples were between 90 and 110%. All results prove its advantages including high sensitivity, environmentally friendly, low time consumption, which are beneficial for routine analysis of iodine speciation in environmental and food fields.	[Cheng, Heyong; Liu, Jinhua] Hangzhou Normal Univ, Coll Mat Chem & Chem Engn, Hangzhou 310036, Zhejiang, Peoples R China; [Han, Xu; Cao, Lianghui; Xu, Zigang] Zhejiang Univ, Dept Chem, Inst Analyt & Appl Chem, Hangzhou 310027, Zhejiang, Peoples R China	Cheng, HY (reprint author), Hangzhou Normal Univ, Coll Mat Chem & Chem Engn, Hangzhou 310036, Zhejiang, Peoples R China.	yiliaocheng@163.com; atcxzg@zju.edu.cn			Analysis and Measurement Foundation of Zhejiang Province [2011C37063]; National Natural Science Foundation of ChinaNational Natural Science Foundation of China [21075110]	This work was supported by the Analysis and Measurement Foundation of Zhejiang Province under project no. 2011C37063 and the National Natural Science Foundation of China under project no. 21075110. The authors also would like to thank Dr Xiuzhong Wang of College of Chemistry and Pharmaceutical Sciences, Qingdao Agricultural University for assistance in language polishing.		46	26	27	0	109	ROYAL SOC CHEMISTRY	CAMBRIDGE	THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND	1759-9660	1759-9679		ANAL METHODS-UK	Anal. Methods	OCT	2012	4	10					3471	3477		10.1039/c2ay25871d			7	Chemistry, Analytical; Food Science & Technology; Spectroscopy	Chemistry; Food Science & Technology; Spectroscopy	012LS	WOS:000309238300062					2020-06-29	
J	Shao, ZH				Shao, Zuhua			Verifiably encrypted short signatures from bilinear maps	ANNALS OF TELECOMMUNICATIONS-ANNALES DES TELECOMMUNICATIONS			English	Article						Verifiably encrypted signature; Short signature; Fair exchange; Random oracle model	IDENTITY-BASED ENCRYPTION; OPTIMISTIC FAIR EXCHANGE; RANDOM ORACLES; DIGITAL-SIGNATURES; AGGREGATE SIGNATURES; EXACT SECURITY; SCHEME; MODEL	In 2003, Boneh et al. proposed the first efficient verifiably encrypted signature scheme (BGLS) from bilinear maps, which can be used in fair exchange protocols of short signatures. However, there are two weaknesses in the scheme. The security proof is built on a weaker security model, in which the key pair of the adjudicator is chosen by the simulator instead of the signature forger. The other is that the ordinary signatures to be verifiably encrypted are deterministic. They suffer from strong collision attacks of hash functions. In this paper, we propose an enhanced verifiably encrypted short signature scheme. The new scheme is strongly unforgeable in the random oracle model under a stronger security model, where two inside adversaries, malicious adjudicator and malicious verifier, have more power than ever. The new scheme would tally with the actual circumstances of electronic commerce.	Hangzhou Normal Univ, Inst Cryptol & Its Applicat, Hangzhou 310036, Zhejiang, Peoples R China	Shao, ZH (reprint author), Hangzhou Normal Univ, Inst Cryptol & Its Applicat, Hangzhou 310036, Zhejiang, Peoples R China.	zhshao_98@yahoo.com						28	4	4	0	4	SPRINGER FRANCE	PARIS	22 RUE DE PALESTRO, PARIS, 75002, FRANCE	0003-4347			ANN TELECOMMUN	Ann. Telecommun.-Ann Telecommun.	OCT	2012	67	9-10					437	445		10.1007/s12243-011-0276-5			9	Telecommunications	Telecommunications	010YS	WOS:000309131000002					2020-06-29	
J	Jin, XD; Cao, M; Zhou, XL; Yin, HP; Chen, ZD; Xu, N; Jiang, H				Jin, Xiao-Dong; Cao, Min; Zhou, Xie-Lai; Yin, Hong-Ping; Chen, Zhao-Dian; Xu, Ning; Jiang, Hai			Effect of different durations of overdistention on rat bladder function and morphology	BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH			English	Article						Acute urinary retention; Bladder overdistention; Urodynamics; Ultrastructure; Apoptosis; Rat	ACUTE URINARY RETENTION; MANAGEMENT; MEN; DYSFUNCTION; OBSTRUCTION; RECOVERY; FLOW	We investigated the contribution of the duration of overdistention (DOD) to rat bladder function and morphology and explored its possible molecular mechanisms. Bladder overdistention was induced in male Sprague-Dawley rats (200-250 g) by an infusion of saline. Forty rats were divided into 5 groups submitted to different DOD, i.e., 1, 2, 4, and 8 h, and control. Bladder function was evaluated by cystometry. Morphological changes were observed by light and transmission electron microscopy. Compared to control (44.567 +/- 3.472 cmH(2)O), the maximum detrusor pressure of groups with 2-, 4- and 8-h DOD decreased significantly (means +/- SEM): 32.774 +/- 3.726, 31.321 +/- 2.847, and 29.238 +/- 3.724 cmH(2)O. With the increase of DOD, inflammatory infiltration and impairment of ultrastructure were more obvious in bladder tissue. Compared to control (1.90 +/- 0.77), the apoptotic indexes of groups with 1-, 2-, 4-, and 8-h DOD increased significantly (6.47 +/- 2.10, 10.66 +/- 1.97, 13.91 +/- 2.69, and 18.33 +/- 3.28%). Compared to control (0.147 +/- 0.031/0.234 +/- 0.038 caspase 3/beta-actin and Bax/Bcl-2 ratios), both caspase 3/beta-actin and Bax/Bcl-2 ratios of 1-, 2-, 4-, and 8-h DOD increased significantly (0.292 +/- 0.037/0.508 +/- 0.174, 0.723 +/- 0.173/1.745 +/- 0.471, 1.104 +/- 0.245/4.000 +/- 1.048, and 1.345 +/- 0.409/8.398 +/- 3.332). DOD plays an important role in impairment of vesical function and structure. With DOD, pro-apoptotic factors increase and anti-apoptotic factors decrease, possibly contributing to the functional deterioration and morphological changes of the bladder.	[Jin, Xiao-Dong; Cao, Min; Chen, Zhao-Dian; Jiang, Hai] Zhejiang Univ, Dept Urol, Affiliated Hosp 1, Sch Med, Hangzhou 310003, Zhejiang, Peoples R China; [Zhou, Xie-Lai; Yin, Hong-Ping] Hangzhou Normal Univ, Coll Med, Hangzhou, Zhejiang, Peoples R China; [Xu, Ning] Zhejiang Univ Technol, Coll Pharmaceut Sci, Hangzhou, Zhejiang, Peoples R China	Jiang, H (reprint author), Zhejiang Univ, Dept Urol, Affiliated Hosp 1, Sch Med, 79 Qingchun Rd, Hangzhou 310003, Zhejiang, Peoples R China.	kingshoulder@163.com			Department of Education of Zhejiang Province [491010+G21078]	We are very grateful to Mrs. Li Wang for meticulous technical assistance with transmission electron microscopy, and to Dr. Guo-hua Lin for his kind supervision of the contractile assay of muscle strips. Research supported by grants from the Department of Education of Zhejiang Province (#491010+G21078).		20	0	0	0	7	ASSOC BRAS DIVULG CIENTIFICA	SAO PAULO	FACULDADE MEDICINA, SALA 21, 14049 RIBEIRAO PRETO, SAO PAULO, 00, BRAZIL	0100-879X			BRAZ J MED BIOL RES	Brazilian J. Med. Biol. Res.	OCT	2012	45	10					921	928		10.1590/S0100-879X2012007500106			8	Biology; Medicine, Research & Experimental	Life Sciences & Biomedicine - Other Topics; Research & Experimental Medicine	000SM	WOS:000308408600006	22735176	DOAJ Gold, Green Published			2020-06-29	
J	Zhang, L; Wang, SL; Rui, XF; Li, YK; Zhou, Y				Zhang, L.; Wang, S. L.; Rui, X. F.; Li, Y. K.; Zhou, Y.			Combinative energy between two structural blocks and superconductivity in LaFe1-xCoxAsO	PHYSICA C-SUPERCONDUCTIVITY AND ITS APPLICATIONS			English	Article						Superconductor; Structural block; Combinative energy	43 K	The cohesive energy of the whole cell and the combinative energy between the Fe-As block and the La-O block in LaFe1-xCoxAsO were calculated using a block model. A relationship between the combinative energy and T-c is found similar to the previous reports in SmOFeAs systems to some extent. Remarkably, the combinative energy in LaFe1-xCoxAsO appears nearly unchanged regardless of the positions we locate electron at the Fe, As site or at the centre of the Fe-As layer, which further confirms an itinerant character in LaFe1-xCoxAsO. In addition, the relationship between the combinative energy and T-c is also extended to the whole LnOFeAsF(Ln=Ln=a, Pr, Nd, Sm, Gd) systems and the relationship can be well explained with the charge-transfer model. (C) 2012 Elsevier B. V. All rights reserved.	[Zhang, L.; Wang, S. L.; Zhou, Y.] China Jiliang Univ, Dept Phys, Hangzhou 310018, Zhejiang, Peoples R China; [Zhang, L.] Zhejiang Univ, State Key Lab Silicon Mat, Hangzhou 310027, Zhejiang, Peoples R China; [Rui, X. F.] Link A Media Devices Corp, Santa Clara, CA 95051 USA; [Li, Y. K.] Hangzhou Normal Univ, Dept Phys, Hangzhou 310036, Zhejiang, Peoples R China	Zhang, L (reprint author), China Jiliang Univ, Dept Phys, Hangzhou 310018, Zhejiang, Peoples R China.	Lzhang@cjlu.edu.cn	Li, Yuke/P-2327-2016; Rui, Xianfeng/B-7610-2012		National Science Foundation of Zhejiang Province in People's Republic of China [Y6090564]; National Science Foundation in People's Republic of China [11104053]	We would like to thank G. H. Cao for allow us to use the XRD results of LaFe<INF>1-x</INF>Co<INF>x</INF>AsO and for useful discussion. This work is supported by the National Science Foundation of Zhejiang Province in People's Republic of China Contract No. Y6090564 and by the National Science Foundation in People's Republic of China Contract No. 11104053.		17	0	0	0	7	ELSEVIER	AMSTERDAM	RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS	0921-4534	1873-2143		PHYSICA C	Physica C	OCT	2012	480						94	97		10.1016/j.physc.2012.06.003			4	Physics, Applied; Physics, Condensed Matter	Physics	003EV	WOS:000308591900017					2020-06-29	
J	Li, WD; Yang, HY; Gao, QF; Pan, HB; Yang, HB				Li, Weidong; Yang, Huayun; Gao, Qinfen; Pan, Huanbo; Yang, Haobo			Residues of Organochlorine Pesticides in Water and Suspended Particulate Matter from Xiangshan Bay, East China Sea	BULLETIN OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY			English	Article						Organochlorine pesticides; Xiangshan Bay; Water; Suspended particulate matter	PEARL RIVER DELTA; SOUTH CHINA; HEXACHLOROCYCLOHEXANE ISOMERS; SEDIMENTS; DDT; HYDROCARBONS; NORTHERN; ESTUARY	Residual levels, distribution and possible sources of organochlorine pesticides (OCPs) in nine water column and suspended particulate matter (SPM) samples collected from Xiangshan Bay, East China Sea were investigated. Total OCPs concentrations in water column and SPM ranges from 2.88 to 34.72 ng/L and 2.47 to 29.94 ng/L, respectively, which exceed the US Environmental Protection Agency regulatory limits. Moreover, low ratio of alpha-HCH/gamma-HCH and high ratios beta- and gamma-HCH suggested the cocktail input pattern of fresh and weathered HCHs. Meanwhile, low ratio of (DDE + DDD)/DDT and high ratios p,p'- and o,p'-DDT reflected a "dicofol type DDT pollution" pattern.	[Yang, Huayun; Yang, Haobo] Hangzhou Normal Univ, Qianjiang Coll, Dept Sci, Hangzhou 310012, Zhejiang, Peoples R China; [Li, Weidong] Zhejiang Univ Technol, Coll Biol & Environm Engn, Minist Educ Bioconvers & Biopurificat, Engn Res Ctr, Hangzhou 310032, Zhejiang, Peoples R China; [Gao, Qinfen; Pan, Huanbo] Zhejiang GIIAN Test Inst Ltd Liabil Co, Hangzhou 310021, Zhejiang, Peoples R China	Yang, HY (reprint author), Hangzhou Normal Univ, Qianjiang Coll, Dept Sci, Hangzhou 310012, Zhejiang, Peoples R China.	yanghuayun119@163.com	Li, Weidong/S-2975-2019; LI, Weidong/G-4938-2016	Li, Weidong/0000-0003-4446-1119; 	National Natural Science Foundation of ChinaNational Natural Science Foundation of China [21007059]; Hangzhou Normal University Qianjiang College Science Foundation [2011QJJL01]	This work was supported by the National Natural Science Foundation of China (No. 21007059) and the Hangzhou Normal University Qianjiang College Science Foundation (No. 2011QJJL01).		14	22	22	2	43	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0007-4861			B ENVIRON CONTAM TOX	Bull. Environ. Contam. Toxicol.	OCT	2012	89	4					811	815		10.1007/s00128-012-0777-6			5	Environmental Sciences; Toxicology	Environmental Sciences & Ecology; Toxicology	002RO	WOS:000308551500022	22875286				2020-06-29	
J	Tang, XJ; Ullah, N; Yu, CN; Qin, ZH; Huang, RL; Zhu, XL; Shen, CF; Chen, YX				Tang, Xianjin; Ullah, Naveed; Yu, Chunna; Qin, Zhihui; Huang, Ronglang; Zhu, Xiaolou; Shen, Chaofeng; Chen, Yingxu			Chemical and Bioassay Analysis of Estrogen Pollution in the Surface Water of the Tiaoxi River, the Source River for Taihu Lake	BULLETIN OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY			English	Article						Estrogen pollution; LC-MS/MS; YES; Tiaoxi River; Surface water	SEWAGE; CHINA; ESTRADIOL; NEURONS; AREA	The estrogen pollution in the Tiaoxi River, which is the main source river for Taihu Lake, was investigated by chemical and bioassay analysis. Most estrogens species, except estrone, were not detected by the chemical analysis using liquid chromatography coupled with tandem mass spectrometry. The concentration of estrone in the samples ranged from ND (below the detection limit) to 17.25 ng/L. The estrogen activity in most water samples was also determined by the yeast estrogen screen. The 17 beta-estradiol equivalent in the intake of Taihu Lake was 17.60 ng/L and was present in all water samples. This study demonstrates that combining chemical and bioassay analysis is an effective way to detect environmental contamination by estrogen species. Furthermore, the results indicate that the risk of estrogen contamination in the Tiaoxi River should not be ignored.	[Tang, Xianjin; Ullah, Naveed; Qin, Zhihui; Huang, Ronglang; Zhu, Xiaolou; Shen, Chaofeng; Chen, Yingxu] Zhejiang Univ, Inst Environm Sci & Technol, Hangzhou 310029, Zhejiang, Peoples R China; [Yu, Chunna] Hangzhou Normal Univ, Ctr Biomed & Hlth, Hangzhou 311121, Zhejiang, Peoples R China	Shen, CF (reprint author), Zhejiang Univ, Inst Environm Sci & Technol, 268 Kaixuan Rd, Hangzhou 310029, Zhejiang, Peoples R China.	ysxzt@zju.edu.cn	Shen, Chaofeng/I-7138-2013	Shen, Chaofeng/0000-0002-6394-7416	Major Science and Technology Program for Water Pollution Control and Treatment [2008ZX07101-006]	This work was financially supported by the Major Science and Technology Program for Water Pollution Control and Treatment (2008ZX07101-006).		17	3	3	1	61	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0007-4861			B ENVIRON CONTAM TOX	Bull. Environ. Contam. Toxicol.	OCT	2012	89	4					816	819		10.1007/s00128-012-0758-9			4	Environmental Sciences; Toxicology	Environmental Sciences & Ecology; Toxicology	002RO	WOS:000308551500023	22864632				2020-06-29	
J	Fang, XS; Zhu, P; Liu, RR; Liu, EY; Wei, GY				Fang Xiang-Sheng; Zhu Ping; Liu Run-Ran; Liu En-Yu; Wei Gui-Yi			A 2-stage strategy updating rule promotes cooperation in the prisoner's dilemma game	CHINESE PHYSICS B			English	Article						evolutionary game theory; strategy updating; social cooperation; prisoner's dilemma game	SMALL-WORLD NETWORK; EVOLUTIONARY GAMES; COMPLEX NETWORKS; SNOWDRIFT GAME; MECHANISM; SELECTION	In this study, we propose a spatial prisoner's dilemma game model with a 2-stage strategy updating rule, and focus on the cooperation behavior of the system. In the first stage, i.e., the pre-learning stage, a focal player decides whether to update his strategy according to the pre-learning factor beta and the payoff difference between himself and the average of his neighbors. If the player makes up his mind to update, he enters into the second stage, i.e., the learning stage, and adopts a strategy of a randomly selected neighbor according to the standard Fermi updating rule. The simulation results show that the cooperation level has a non-trivial dependence on the pre-learning factor. Generally, the cooperation frequency decreases as the pre-learning factor increases; but a high cooperation level can be obtained in the intermediate region of -3 < beta < -1. We then give some explanations via studying the co-action of pre-learning and learning. Our results may sharpen the understanding of the influence of the strategy updating rule on evolutionary games.	[Zhu Ping; Wei Gui-Yi] Zhejiang Gongshang Univ, Networking & Distributed Comp Lab, Hangzhou 310018, Peoples R China; [Fang Xiang-Sheng] Anhui Inst Econ Management, Dept Informat Sci, Hefei 230059, Peoples R China; [Liu Run-Ran] Hangzhou Normal Univ, Inst Informat Econ, Hangzhou 310036, Zhejiang, Peoples R China; [Liu En-Yu] S China Univ Technol, Guangzhou 510641, Guangdong, Peoples R China	Zhu, P (reprint author), Zhejiang Gongshang Univ, Networking & Distributed Comp Lab, Hangzhou 310018, Peoples R China.	jackyzhu@mail.zjgsu.edu.cn	Liu, Run-Ran/B-2139-2012		Natural Science Foundation of Zhejiang Province of ChinaNatural Science Foundation of Zhejiang Province [Y1110766, Y1101316, Y6110317, LY12A05003]; Key Science and Technology Plan Program of Zhejiang Province, China [2010C13021]	Project supported by the Natural Science Foundation of Zhejiang Province of China (Grant Nos. Y1110766, Y1101316, Y6110317, and LY12A05003) and the Key Science and Technology Plan Program of Zhejiang Province, China (Grant No. 2010C13021).		58	2	2	1	22	IOP PUBLISHING LTD	BRISTOL	TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND	1674-1056			CHINESE PHYS B	Chin. Phys. B	OCT	2012	21	10							108702	10.1088/1674-1056/21/10/108702			8	Physics, Multidisciplinary	Physics	020NF	WOS:000309817400090					2020-06-29	
